# baseparameters  节点数  支路数   平衡节点编号    基准功率     内点最大迭代次数    中心参数  机组数N  
1062     1767     69       100     50     0.1     486
# 机组信息：数据编号  机组所在节点编号   alpha gamma beta 有功上界  有功下界  无功上界  无功下界  ***  最小停机时间  爬坡约束  启动费用  
20	49	28	12.3299	0.002401	250	50	210	-85	8	8	8	125	100 0.018   -1.8    24.003
21	54	28	12.3299	0.002401	250	50	300	-300	8	8	8	125	100 0.018   -1.8    24.003
22	55	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
23	56	10.15	17.8200	0.012800	100	25	15	-8	5	5	5	50	50  0.02    -1.9    21.313
24	59	39	13.2900	0.004400	200	50	180	-60	10	8	8	100	100 0.019   -2.0    25.121
25	61	39	13.2900	0.004400	200	50	300	-100	10	8	8	100	100 0.019   -2.0    25.121
26	62	10.15	17.8200	0.012800	100	25	20	-20	5	5	5	50	50  0.02    -1.9    21.313
27	65	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
28	66	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
29	69	6.78	12.8875	0.010875	300	80	99999	-99999	10	8	8	150	100 0.015   -1.401  23.001
30	70	74.33	15.4708	0.045923	80	30	32	-10	4	4	4	40	45  0.016   -1.500  23.333
31	72	31.67	26.2438	0.069663	30	10	100	-100	1	1	1	15	40  0.013   -1.249  22.050
32	73	31.67	26.2438	0.069663	30	5	100	-100	1	1	1	15	40  0.016   -1.500  23.333
33	74	17.95	37.6968	0.028302	20	5	9	-6	1	1	1	10	30  0.016   -1.500  23.333
34	76	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
35	77	10.15	17.8200	0.012800	100	25	70	-20	5	5	5	50	50  0.02    -1.9    21.313
36	80	6.78	12.8875	0.010875	300	150	280	-165	10	8	8	150	440 0.031   -1.82   21.022
37	82	10.15	17.8200	0.012800	100	25	9900	-9900	5	5	5	50	50  0.02    -1.9    21.313
38	85	31.67	26.2438	0.069663	30	10	23	-8	1	1	1	15	40  0.013   -1.249  22.050
39	87	32.96	10.7600	0.003000	300	100	1000	-100	10	8	8	150	440 0.012   -1.355  22.983
40	89	6.78	12.8875	0.010875	200	50	300	-210	10	8	8	100	400 0.019   -2.0    25.121
41	90	17.95	37.6968	0.028302	20	8	300	-300	1	1	1	10	30  0.033   -2.1    27.010
42	91	58.81	22.9423	0.009774	50	20	100	-100	1	1	1	25	45  0.0504  -1.3550 22.983
43	92	6.78	12.8875	0.010875	300	100	9	-3	8	8	8	150	100 0.012   -1.355  22.983
44	99	6.78	12.8875	0.010875	300	100	100	-100	8	8	8	150	100 0.012   -1.355  22.983
45	100	6.78	12.8875	0.010875	300	100	155	-50	8	8	8	150	110 0.012   -1.355  22.983
46	103	17.95	37.6968	0.028302	20	8	40	-15	1	1	1	10	30  0.033   -2.1    27.010
47	104	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
48	105	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
49	107	17.95	37.6968	0.028302	20	8	200	-200	1	1	1	10	30  0.033   -2.1    27.010
50	110	58.81	22.9423	0.009774	50	25	23	-8	2	2	2	25	45  0.0504  -1.3550 22.983
51	111	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
52	112	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
53	113	10.15	17.8200	0.012800	100	25	200	-100	5	5	5	50	50  0.02    -1.9    21.313
54	116	58.81	22.9423	0.009774	50	25	1000	-1000	2	2	2	25	45  0.0504  -1.3550 22.983
1	122	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
2	124	31.67	26.2438	0.069663	30	5	50	-13	1	1	1	15	40  0.016   -1.500  23.333
3	126	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
4	128	6.78	12.8875	0.010875	300	150	200	-147	8	8	8	150	440 0.031   -1.82   21.022
5	130	6.78	12.8875	0.010875	300	100	120	-35	8	8	8	150	110 0.012   -1.355  22.983
6	133	31.67	26.2438	0.069663	30	10	30	-10	1	1	1	15	40  0.013   -1.249  22.050
7	136	10.15	17.8200	0.012800	100	25	50	-16	5	5	5	50	50  0.02    -1.9    21.313
8	137	31.67	26.2438	0.069663	30	5	24	-8	1	1	1	15	40  0.016   -1.500  23.333
9	142	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
10	143	6.78	12.8875	0.010875	300	100	140	-47	8	8	8	150	100 0.012   -1.355  22.983
11	144	32.96	10.7600	0.003000	350	100	1000	-1000	8	8	8	175	100 0.007   0.805   21.9 
12	145	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
13	149	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
14	150	10.15	17.8200	0.012800	100	25	42	-14	5	5	5	50	50  0.02    -1.9    21.313
15	152	31.67	26.2438	0.069663	30	8	24	-8	1	1	1	15	40  0.015   -1.401  23.001
16	154	10.15	17.8200	0.012800	100	25	24	-8	5	5	5	50	50  0.02    -1.9    21.313
17	158	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
18	160	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
19	164	10.15	17.8200	0.012800	100	25	100	-100	5	5	5	50	59  0.02    -1.9    21.313
20	167	28	12.3299	0.002401	250	50	210	-85	8	8	8	125	100 0.018   -1.8    24.003
21	172	28	12.3299	0.002401	250	50	300	-300	8	8	8	125	100 0.018   -1.8    24.003
22	173	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
23	174	10.15	17.8200	0.012800	100	25	15	-8	5	5	5	50	50  0.02    -1.9    21.313
24	177	39	13.2900	0.004400	200	50	180	-60	10	8	8	100	100 0.019   -2.0    25.121
25	179	39	13.2900	0.004400	200	50	300	-100	10	8	8	100	100 0.019   -2.0    25.121
26	180	10.15	17.8200	0.012800	100	25	20	-20	5	5	5	50	50  0.02    -1.9    21.313
27	183	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
28	184	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
29	187	6.78	12.8875	0.010875	300	80	99999	-99999	10	8	8	150	100 0.015   -1.401  23.001
30	188	74.33	15.4708	0.045923	80	30	32	-10	4	4	4	40	45  0.016   -1.500  23.333
31	190	31.67	26.2438	0.069663	30	10	100	-100	1	1	1	15	40  0.013   -1.249  22.050
32	191	31.67	26.2438	0.069663	30	5	100	-100	1	1	1	15	40  0.016   -1.500  23.333
33	192	17.95	37.6968	0.028302	20	5	9	-6	1	1	1	10	30  0.016   -1.500  23.333
34	194	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
35	195	10.15	17.8200	0.012800	100	25	70	-20	5	5	5	50	50  0.02    -1.9    21.313
36	198	6.78	12.8875	0.010875	300	150	280	-165	10	8	8	150	440 0.031   -1.82   21.022
37	200	10.15	17.8200	0.012800	100	25	9900	-9900	5	5	5	50	50  0.02    -1.9    21.313
38	203	31.67	26.2438	0.069663	30	10	23	-8	1	1	1	15	40  0.013   -1.249  22.050
39	205	32.96	10.7600	0.003000	300	100	1000	-100	10	8	8	150	440 0.012   -1.355  22.983
40	207	6.78	12.8875	0.010875	200	50	300	-210	10	8	8	100	400 0.019   -2.0    25.121
41	208	17.95	37.6968	0.028302	20	8	300	-300	1	1	1	10	30  0.033   -2.1    27.010
42	209	58.81	22.9423	0.009774	50	20	100	-100	1	1	1	25	45  0.0504  -1.3550 22.983
43	210	6.78	12.8875	0.010875	300	100	9	-3	8	8	8	150	100 0.012   -1.355  22.983
44	217	6.78	12.8875	0.010875	300	100	100	-100	8	8	8	150	100 0.012   -1.355  22.983
45	218	6.78	12.8875	0.010875	300	100	155	-50	8	8	8	150	110 0.012   -1.355  22.983
46	221	17.95	37.6968	0.028302	20	8	40	-15	1	1	1	10	30  0.033   -2.1    27.010
47	222	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
48	223	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
49	225	17.95	37.6968	0.028302	20	8	200	-200	1	1	1	10	30  0.033   -2.1    27.010
50	228	58.81	22.9423	0.009774	50	25	23	-8	2	2	2	25	45  0.0504  -1.3550 22.983
51	229	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
52	230	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
53	231	10.15	17.8200	0.012800	100	25	200	-100	5	5	5	50	50  0.02    -1.9    21.313
54	234	58.81	22.9423	0.009774	50	25	1000	-1000	2	2	2	25	45  0.0504  -1.3550 22.983
1	240	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
2	242	31.67	26.2438	0.069663	30	5	50	-13	1	1	1	15	40  0.016   -1.500  23.333
3	244	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
4	246	6.78	12.8875	0.010875	300	150	200	-147	8	8	8	150	440 0.031   -1.82   21.022
5	248	6.78	12.8875	0.010875	300	100	120	-35	8	8	8	150	110 0.012   -1.355  22.983
6	251	31.67	26.2438	0.069663	30	10	30	-10	1	1	1	15	40  0.013   -1.249  22.050
7	254	10.15	17.8200	0.012800	100	25	50	-16	5	5	5	50	50  0.02    -1.9    21.313
8	255	31.67	26.2438	0.069663	30	5	24	-8	1	1	1	15	40  0.016   -1.500  23.333
9	260	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
10	261	6.78	12.8875	0.010875	300	100	140	-47	8	8	8	150	100 0.012   -1.355  22.983
11	262	32.96	10.7600	0.003000	350	100	1000	-1000	8	8	8	175	100 0.007   0.805   21.9 
12	263	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
13	267	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
14	268	10.15	17.8200	0.012800	100	25	42	-14	5	5	5	50	50  0.02    -1.9    21.313
15	270	31.67	26.2438	0.069663	30	8	24	-8	1	1	1	15	40  0.015   -1.401  23.001
16	272	10.15	17.8200	0.012800	100	25	24	-8	5	5	5	50	50  0.02    -1.9    21.313
17	276	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
18	278	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
19	282	10.15	17.8200	0.012800	100	25	100	-100	5	5	5	50	59  0.02    -1.9    21.313
20	285	28	12.3299	0.002401	250	50	210	-85	8	8	8	125	100 0.018   -1.8    24.003
21	290	28	12.3299	0.002401	250	50	300	-300	8	8	8	125	100 0.018   -1.8    24.003
22	291	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
23	292	10.15	17.8200	0.012800	100	25	15	-8	5	5	5	50	50  0.02    -1.9    21.313
24	295	39	13.2900	0.004400	200	50	180	-60	10	8	8	100	100 0.019   -2.0    25.121
25	297	39	13.2900	0.004400	200	50	300	-100	10	8	8	100	100 0.019   -2.0    25.121
26	298	10.15	17.8200	0.012800	100	25	20	-20	5	5	5	50	50  0.02    -1.9    21.313
27	301	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
28	302	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
29	305	6.78	12.8875	0.010875	300	80	99999	-99999	10	8	8	150	100 0.015   -1.401  23.001
30	306	74.33	15.4708	0.045923	80	30	32	-10	4	4	4	40	45  0.016   -1.500  23.333
31	308	31.67	26.2438	0.069663	30	10	100	-100	1	1	1	15	40  0.013   -1.249  22.050
32	309	31.67	26.2438	0.069663	30	5	100	-100	1	1	1	15	40  0.016   -1.500  23.333
33	310	17.95	37.6968	0.028302	20	5	9	-6	1	1	1	10	30  0.016   -1.500  23.333
34	312	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
35	313	10.15	17.8200	0.012800	100	25	70	-20	5	5	5	50	50  0.02    -1.9    21.313
36	316	6.78	12.8875	0.010875	300	150	280	-165	10	8	8	150	440 0.031   -1.82   21.022
37	318	10.15	17.8200	0.012800	100	25	9900	-9900	5	5	5	50	50  0.02    -1.9    21.313
38	321	31.67	26.2438	0.069663	30	10	23	-8	1	1	1	15	40  0.013   -1.249  22.050
39	323	32.96	10.7600	0.003000	300	100	1000	-100	10	8	8	150	440 0.012   -1.355  22.983
40	325	6.78	12.8875	0.010875	200	50	300	-210	10	8	8	100	400 0.019   -2.0    25.121
41	326	17.95	37.6968	0.028302	20	8	300	-300	1	1	1	10	30  0.033   -2.1    27.010
42	327	58.81	22.9423	0.009774	50	20	100	-100	1	1	1	25	45  0.0504  -1.3550 22.983
43	328	6.78	12.8875	0.010875	300	100	9	-3	8	8	8	150	100 0.012   -1.355  22.983
44	335	6.78	12.8875	0.010875	300	100	100	-100	8	8	8	150	100 0.012   -1.355  22.983
45	336	6.78	12.8875	0.010875	300	100	155	-50	8	8	8	150	110 0.012   -1.355  22.983
46	339	17.95	37.6968	0.028302	20	8	40	-15	1	1	1	10	30  0.033   -2.1    27.010
47	340	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
48	341	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
49	343	17.95	37.6968	0.028302	20	8	200	-200	1	1	1	10	30  0.033   -2.1    27.010
50	346	58.81	22.9423	0.009774	50	25	23	-8	2	2	2	25	45  0.0504  -1.3550 22.983
51	347	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
52	348	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
53	349	10.15	17.8200	0.012800	100	25	200	-100	5	5	5	50	50  0.02    -1.9    21.313
54	352	58.81	22.9423	0.009774	50	25	1000	-1000	2	2	2	25	45  0.0504  -1.3550 22.983
1	358	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
2	360	31.67	26.2438	0.069663	30	5	50	-13	1	1	1	15	40  0.016   -1.500  23.333
3	362	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
4	364	6.78	12.8875	0.010875	300	150	200	-147	8	8	8	150	440 0.031   -1.82   21.022
5	366	6.78	12.8875	0.010875	300	100	120	-35	8	8	8	150	110 0.012   -1.355  22.983
6	369	31.67	26.2438	0.069663	30	10	30	-10	1	1	1	15	40  0.013   -1.249  22.050
7	372	10.15	17.8200	0.012800	100	25	50	-16	5	5	5	50	50  0.02    -1.9    21.313
8	373	31.67	26.2438	0.069663	30	5	24	-8	1	1	1	15	40  0.016   -1.500  23.333
9	378	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
10	379	6.78	12.8875	0.010875	300	100	140	-47	8	8	8	150	100 0.012   -1.355  22.983
11	380	32.96	10.7600	0.003000	350	100	1000	-1000	8	8	8	175	100 0.007   0.805   21.9 
12	381	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
13	385	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
14	386	10.15	17.8200	0.012800	100	25	42	-14	5	5	5	50	50  0.02    -1.9    21.313
15	388	31.67	26.2438	0.069663	30	8	24	-8	1	1	1	15	40  0.015   -1.401  23.001
16	390	10.15	17.8200	0.012800	100	25	24	-8	5	5	5	50	50  0.02    -1.9    21.313
17	394	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
18	396	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
19	400	10.15	17.8200	0.012800	100	25	100	-100	5	5	5	50	59  0.02    -1.9    21.313
20	403	28	12.3299	0.002401	250	50	210	-85	8	8	8	125	100 0.018   -1.8    24.003
21	408	28	12.3299	0.002401	250	50	300	-300	8	8	8	125	100 0.018   -1.8    24.003
22	409	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
23	410	10.15	17.8200	0.012800	100	25	15	-8	5	5	5	50	50  0.02    -1.9    21.313
24	413	39	13.2900	0.004400	200	50	180	-60	10	8	8	100	100 0.019   -2.0    25.121
25	415	39	13.2900	0.004400	200	50	300	-100	10	8	8	100	100 0.019   -2.0    25.121
26	416	10.15	17.8200	0.012800	100	25	20	-20	5	5	5	50	50  0.02    -1.9    21.313
27	419	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
28	420	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
29	423	6.78	12.8875	0.010875	300	80	99999	-99999	10	8	8	150	100 0.015   -1.401  23.001
30	424	74.33	15.4708	0.045923	80	30	32	-10	4	4	4	40	45  0.016   -1.500  23.333
31	426	31.67	26.2438	0.069663	30	10	100	-100	1	1	1	15	40  0.013   -1.249  22.050
32	427	31.67	26.2438	0.069663	30	5	100	-100	1	1	1	15	40  0.016   -1.500  23.333
33	428	17.95	37.6968	0.028302	20	5	9	-6	1	1	1	10	30  0.016   -1.500  23.333
34	430	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
35	431	10.15	17.8200	0.012800	100	25	70	-20	5	5	5	50	50  0.02    -1.9    21.313
36	434	6.78	12.8875	0.010875	300	150	280	-165	10	8	8	150	440 0.031   -1.82   21.022
37	436	10.15	17.8200	0.012800	100	25	9900	-9900	5	5	5	50	50  0.02    -1.9    21.313
38	439	31.67	26.2438	0.069663	30	10	23	-8	1	1	1	15	40  0.013   -1.249  22.050
39	441	32.96	10.7600	0.003000	300	100	1000	-100	10	8	8	150	440 0.012   -1.355  22.983
40	443	6.78	12.8875	0.010875	200	50	300	-210	10	8	8	100	400 0.019   -2.0    25.121
41	444	17.95	37.6968	0.028302	20	8	300	-300	1	1	1	10	30  0.033   -2.1    27.010
42	445	58.81	22.9423	0.009774	50	20	100	-100	1	1	1	25	45  0.0504  -1.3550 22.983
43	446	6.78	12.8875	0.010875	300	100	9	-3	8	8	8	150	100 0.012   -1.355  22.983
44	453	6.78	12.8875	0.010875	300	100	100	-100	8	8	8	150	100 0.012   -1.355  22.983
45	454	6.78	12.8875	0.010875	300	100	155	-50	8	8	8	150	110 0.012   -1.355  22.983
46	457	17.95	37.6968	0.028302	20	8	40	-15	1	1	1	10	30  0.033   -2.1    27.010
47	458	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
48	459	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
49	461	17.95	37.6968	0.028302	20	8	200	-200	1	1	1	10	30  0.033   -2.1    27.010
50	464	58.81	22.9423	0.009774	50	25	23	-8	2	2	2	25	45  0.0504  -1.3550 22.983
51	465	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
52	466	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
53	467	10.15	17.8200	0.012800	100	25	200	-100	5	5	5	50	50  0.02    -1.9    21.313
54	470	58.81	22.9423	0.009774	50	25	1000	-1000	2	2	2	25	45  0.0504  -1.3550 22.983
1	476	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
2	478	31.67	26.2438	0.069663	30	5	50	-13	1	1	1	15	40  0.016   -1.500  23.333
3	480	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
4	482	6.78	12.8875	0.010875	300	150	200	-147	8	8	8	150	440 0.031   -1.82   21.022
5	484	6.78	12.8875	0.010875	300	100	120	-35	8	8	8	150	110 0.012   -1.355  22.983
6	487	31.67	26.2438	0.069663	30	10	30	-10	1	1	1	15	40  0.013   -1.249  22.050
7	490	10.15	17.8200	0.012800	100	25	50	-16	5	5	5	50	50  0.02    -1.9    21.313
8	491	31.67	26.2438	0.069663	30	5	24	-8	1	1	1	15	40  0.016   -1.500  23.333
9	496	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
10	497	6.78	12.8875	0.010875	300	100	140	-47	8	8	8	150	100 0.012   -1.355  22.983
11	498	32.96	10.7600	0.003000	350	100	1000	-1000	8	8	8	175	100 0.007   0.805   21.9 
12	499	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
13	503	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
14	504	10.15	17.8200	0.012800	100	25	42	-14	5	5	5	50	50  0.02    -1.9    21.313
15	506	31.67	26.2438	0.069663	30	8	24	-8	1	1	1	15	40  0.015   -1.401  23.001
16	508	10.15	17.8200	0.012800	100	25	24	-8	5	5	5	50	50  0.02    -1.9    21.313
17	512	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
18	514	31.67	26.2438	0.069663	30	8	300	-300	1	1	1	15	40  0.015   -1.401  23.001
19	518	10.15	17.8200	0.012800	100	25	100	-100	5	5	5	50	59  0.02    -1.9    21.313
20	521	28	12.3299	0.002401	250	50	210	-85	8	8	8	125	100 0.018   -1.8    24.003
21	526	28	12.3299	0.002401	250	50	300	-300	8	8	8	125	100 0.018   -1.8    24.003
22	527	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
23	528	10.15	17.8200	0.012800	100	25	15	-8	5	5	5	50	50  0.02    -1.9    21.313
24	531	39	13.2900	0.004400	200	50	180	-60	10	8	8	100	100 0.019   -2.0    25.121
25	533	39	13.2900	0.004400	200	50	300	-100	10	8	8	100	100 0.019   -2.0    25.121
26	534	10.15	17.8200	0.012800	100	25	20	-20	5	5	5	50	50  0.02    -1.9    21.313
27	537	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
28	538	64.16	8.3391	0.010590	420	100	200	-67	10	10	10	210	250 0.016   -1.500  23.333
29	541	6.78	12.8875	0.010875	300	80	99999	-99999	10	8	8	150	100 0.015   -1.401  23.001
30	542	74.33	15.4708	0.045923	80	30	32	-10	4	4	4	40	45  0.016   -1.500  23.333
31	544	31.67	26.2438	0.069663	30	10	100	-100	1	1	1	15	40  0.013   -1.249  22.050
32	545	31.67	26.2438	0.069663	30	5	100	-100	1	1	1	15	40  0.016   -1.500  23.333
33	546	17.95	37.6968	0.028302	20	5	9	-6	1	1	1	10	30  0.016   -1.500  23.333
34	548	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
35	549	10.15	17.8200	0.012800	100	25	70	-20	5	5	5	50	50  0.02    -1.9    21.313
36	552	6.78	12.8875	0.010875	300	150	280	-165	10	8	8	150	440 0.031   -1.82   21.022
37	554	10.15	17.8200	0.012800	100	25	9900	-9900	5	5	5	50	50  0.02    -1.9    21.313
38	557	31.67	26.2438	0.069663	30	10	23	-8	1	1	1	15	40  0.013   -1.249  22.050
39	559	32.96	10.7600	0.003000	300	100	1000	-100	10	8	8	150	440 0.012   -1.355  22.983
40	561	6.78	12.8875	0.010875	200	50	300	-210	10	8	8	100	400 0.019   -2.0    25.121
41	562	17.95	37.6968	0.028302	20	8	300	-300	1	1	1	10	30  0.033   -2.1    27.010
42	563	58.81	22.9423	0.009774	50	20	100	-100	1	1	1	25	45  0.0504  -1.3550 22.983
43	564	6.78	12.8875	0.010875	300	100	9	-3	8	8	8	150	100 0.012   -1.355  22.983
44	571	6.78	12.8875	0.010875	300	100	100	-100	8	8	8	150	100 0.012   -1.355  22.983
45	572	6.78	12.8875	0.010875	300	100	155	-50	8	8	8	150	110 0.012   -1.355  22.983
46	575	17.95	37.6968	0.028302	20	8	40	-15	1	1	1	10	30  0.033   -2.1    27.010
47	576	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
48	577	10.15	17.8200	0.012800	100	25	23	-8	5	5	5	50	50  0.02    -1.9    21.313
49	579	17.95	37.6968	0.028302	20	8	200	-200	1	1	1	10	30  0.033   -2.1    27.010
50	582	58.81	22.9423	0.009774	50	25	23	-8	2	2	2	25	45  0.0504  -1.3550 22.983
51	583	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
52	584	10.15	17.8200	0.012800	100	25	1000	-100	5	5	5	50	50  0.02    -1.9    21.313
53	585	10.15	17.8200	0.012800	100	25	200	-100	5	5	5	50	50  0.02    -1.9    21.313
54	588	58.81	22.9423	0.009774	50	25	1000	-1000	2	2	2	25	45  0.0504  -1.3550 22.983
1	594	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
2	596	31.67	26.2438	0.069663	30	5	50	-13	1	1	1	15	40  0.016   -1.500  23.333
3	598	31.67	26.2438	0.069663	30	5	300	-300	1	1	1	15	40  0.016   -1.500  23.333
